episode_index,episode_seed,condition,arm,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,ever_locked,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,post300_unsafe_track_end_count,audit_release_violation_count,mean_squared_action,maximum_combined_decision_runtime_s,model_evaluated,model_activated,noise_tape_sha256,stress_tape_sha256,online_history_sha256
23,48123,doppler_differential_bias_003,v24_nominal_model,False,False,False,0.0,0.41027503920754993,14.484038700563259,True,0,0,0,0,0,0.2768084835585221,0.5332256660331041,False,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,5199af0ec5e824416cce6ee9f314cb2a76e273956a0041675435469f2f5d2a68,6ec8f3ddf871baebfe0acfc6517f5ecfd0f1b82a19d6ad444dbb1420090485bc
23,48123,doppler_differential_bias_003,v35_bias_gate_300,False,False,False,0.0,0.32670805301797606,14.360413850307028,True,0,0,0,0,0,0.2819448249107525,1.1010582080343738,True,True,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,5199af0ec5e824416cce6ee9f314cb2a76e273956a0041675435469f2f5d2a68,a7585cc5267e232f7cd1f51de3fc97d29f9cb67b88408777268e16e3b5621f83
23,48123,doppler_scale_102,v24_nominal_model,False,False,False,0.0,1.3552671502154376,1311.3956295977573,False,0,0,0,0,0,0.2734650796922263,0.5270566260442138,False,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,b57edac207e501a4f2b7e43d42927439e753de0edfdd67dca27de3b99a23e6c4,bc4b2349723410ac36bad546b44e7419667caf1777c6b42c45730760334f2742
23,48123,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,0.20616240379321757,0.24185876551605087,True,0,0,0,0,0,0.376173481361179,0.5268191249342635,False,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,e927c6b88aa897c66218ba13016bde2087ad1a4d43b080fc2b7bd60ece183f4c,8a9f5a138e8ff2bfaae9389090140c43bd934547490c8d9ff88837a6da74f3a0
23,48123,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,0.20616240379321757,0.24185876551605087,True,0,0,0,0,0,0.376173481361179,0.5298371249809861,True,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,e927c6b88aa897c66218ba13016bde2087ad1a4d43b080fc2b7bd60ece183f4c,8a9f5a138e8ff2bfaae9389090140c43bd934547490c8d9ff88837a6da74f3a0
23,48123,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.7182209762229332,0.8006757331236725,True,0,0,0,0,0,0.31963766001911903,0.4801919999299571,False,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,554de92a79bdfcf1efb9a22cfb9e2a7678f90587c89d912ff3f1d059dcadcf10,5e6b0f640577f8b9d5eea7aba3b9c5fbf55dcbf99406b9dbbd099557228daf8a
23,48123,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,3.380355786379578,0.9171568020807442,True,0,0,0,0,0,0.31879888972010545,0.5220459590200335,False,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,3f7693ad507427444bd2d07574ae8902a1c2dd4029d8adad22d9b8bae348dc0b,75b0c55213a5823ec2cf5277b8892ffb05a568df6fd5b33ab8898892fe1f3da6
23,48123,dead_reckoning_scale_101,v24_nominal_model,False,False,False,0.0,3.6949076849708864,17.166019447332477,True,0,0,0,0,0,0.2743970241904754,0.5757402919698507,False,False,ee486e312921e78cc4c1ed797f8e1e6a4daa4ab43f81d69c7f54e0199004e712,a3fa790eba23a8ebc45b405a26afb1a9997cfea2f96945df5311e315d2705fe6,913b677b9236faf6230a3418f51f916cb1759913c8bc6d8b14fe496efdfdf87f
24,48124,nominal,v24_nominal_model,True,True,True,1.0,0.448418778495675,0.4323381473416246,True,0,0,0,0,0,0.2454057010984657,0.5203884580405429,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,5ac636f271be893a1716ec5a8cad897d68421483761fb9bf57e74706b3721177,5782a975d054c78847009c105aae7ade28526fca1d5873e0abe22b293d57b87e
24,48124,nominal,v35_bias_gate_300,True,True,True,1.0,0.448418778495675,0.4323381473416246,True,0,0,0,0,0,0.2454057010984657,0.547455916996114,True,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,5ac636f271be893a1716ec5a8cad897d68421483761fb9bf57e74706b3721177,5782a975d054c78847009c105aae7ade28526fca1d5873e0abe22b293d57b87e
24,48124,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,0.629479498646566,0.6003912788868012,True,0,0,0,0,0,0.2883060689269962,0.5474194580456242,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,1cd5f0bb6e06a2d0c0042eb4a631e9226d45f7e489075502f9bcd15819b7b76a,d599eeb3c668a010368d3fe2284c247e7e79d7c728e6b80bbffe741d2e55034f
24,48124,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.49263749728802464,0.4426196559918252,True,0,0,0,0,0,0.2887014496401694,1.2839564160676673,True,True,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,1cd5f0bb6e06a2d0c0042eb4a631e9226d45f7e489075502f9bcd15819b7b76a,c307a76d172af17784f9a12a98682e0ebcb6a21d30f33620bbb1a95bc7a3d7c3
24,48124,doppler_differential_bias_003,v24_nominal_model,False,False,False,0.0,1.1095072639125627,19.998737123430573,True,0,0,0,0,0,0.23692361622191466,0.5158042920520529,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,98096fc72a224604d3822f37462fb58e875d1d1caf57b48e2090b89b4fccdf9b,597fd64b322a7a83d44d4af7c403a7f53d99636523189e87ad158eb5f8c85aee
24,48124,doppler_differential_bias_003,v35_bias_gate_300,False,False,False,0.0,0.6418990858048129,19.450339290764806,True,0,0,0,0,0,0.2432863460071298,1.222458916832693,True,True,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,98096fc72a224604d3822f37462fb58e875d1d1caf57b48e2090b89b4fccdf9b,2cfefc1e50d23de5a7a3d9a4c5022def17b8c985031983e14e72edac4e81a05c
24,48124,doppler_scale_102,v24_nominal_model,False,False,False,0.0,1.199233681296132,1705.1623679426668,False,0,0,0,0,0,0.16395655142432428,0.5459239999763668,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,a6c338a0cdc3dfc45cd5bda7a8cdbcf093e5a02c2cbcfcb3023196c16a505486,48031a179e86f954b14c3e1e23a347068f42cbb1b82f6123aa9e0ee63bc12a37
24,48124,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,0.48230887287857444,0.38633692571970374,True,0,0,0,0,0,0.31865766699145737,0.6278973330045119,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,f8bfb234ab74f2850e943e0276be150e253a6ba52ff1e2d98631b5a255746b54,ff010a8ee417bdd67485cd358528fb1863e5339cef211d9081130f0d954629ca
24,48124,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,0.48230887287857444,0.38633692571970374,True,0,0,0,0,0,0.31865766699145737,0.5421174590010196,True,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,f8bfb234ab74f2850e943e0276be150e253a6ba52ff1e2d98631b5a255746b54,ff010a8ee417bdd67485cd358528fb1863e5339cef211d9081130f0d954629ca
24,48124,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.8195315351461223,0.6851807525406519,True,0,0,0,0,0,0.2762119539439986,0.5492776250466704,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,7968f81250463d4c1d737d4b7ba57f2fb4451cdb5c87f811ad164f59c61e48f4,300e1a193e7c69130b6d1f0620f2204d01c71144eca1afe5ccc71f4ea00b54dd
24,48124,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,3.438635645677234,0.847229447541799,True,0,0,0,0,0,0.19526461481823715,0.5221601250814274,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,bc548fbb72a870bc3710574aec2ddc39f556238226c7e864340ab865b32f093f,94efda483df56301ae89068af1aaababfe9b5a7a91cc7b8deaa7e6695f4045a6
24,48124,dead_reckoning_scale_101,v24_nominal_model,True,True,True,1.0,6.796255439559095,6.76433656766552,True,0,0,0,0,0,0.18420073843260223,0.5856757080182433,False,False,a340a69eca0396f5e035309684f0d9e87a1c01d999a00c522fce74a7ea52a89d,5dd08444c6fd8157b7a424f8046a3a08aa387b68fb6d14cb91229aac33867dfb,d9baf4731644b0a508c6a925791faeac6aeb7441d31910aba2f7a6508d0cac1f
25,48125,nominal,v24_nominal_model,True,True,True,1.0,0.34691966488291104,0.38048041483229683,True,0,0,0,0,0,0.21519214962513447,0.5250393330352381,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,c857cf38e9ee57c416176b2caa3d8ad56d7bba0cce67a606bdcf86f37f6d3f94,ed22e5e53327aeaec292270cfec118854c907a05bec7fc18caa8156991885218
25,48125,nominal,v35_bias_gate_300,True,True,True,1.0,0.34691966488291104,0.38048041483229683,True,0,0,0,0,0,0.21519214962513447,0.5427402909845114,True,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,c857cf38e9ee57c416176b2caa3d8ad56d7bba0cce67a606bdcf86f37f6d3f94,ed22e5e53327aeaec292270cfec118854c907a05bec7fc18caa8156991885218
25,48125,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,0.42262710088330513,0.46961151948010277,True,0,0,0,0,0,0.2681477477073419,0.5276694999774918,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,6a845651da0c2ffa4d5f696097f17f04b1da1ee76fcdddefba3cbe3b3fc35e16,b39ccb3598268baeba4ec8ac15a80ba679829484a9a851c09f9b849edd46f83c
25,48125,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.5598214028240336,0.6189676820028067,True,0,0,0,0,0,0.26778009407275494,1.0916157501051202,True,True,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,6a845651da0c2ffa4d5f696097f17f04b1da1ee76fcdddefba3cbe3b3fc35e16,16c11e852cee1ee4577851a4f23b4f00c3dadd33bbbc3794efae1bc76b30e35a
25,48125,doppler_differential_bias_003,v24_nominal_model,True,False,True,0.72,0.3453103834332151,0.3989506373898702,True,0,0,0,0,0,0.25826784722468127,0.6084400420077145,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,78bf89e358d7178d2c04a1b607b0d994960157dcc9c5896e06c1cfac6b470160,fc439f2faeaf5c0e70a185352f06d3c9e15f9570ddd6662fc683e600dd6d2f1f
25,48125,doppler_differential_bias_003,v35_bias_gate_300,True,False,True,0.7,0.37186319728748884,0.44124074743563946,True,0,0,0,0,0,0.2960522112287819,1.3021421669982374,True,True,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,78bf89e358d7178d2c04a1b607b0d994960157dcc9c5896e06c1cfac6b470160,1712d9e48762802a14a2e896fd5c722fa5961137ecb8bf84778e1160d65079fa
25,48125,doppler_scale_102,v24_nominal_model,False,False,False,0.0,1.5073991741469333,1756.8638922957778,False,0,0,0,0,0,0.15923423336001033,0.5412685420596972,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,fc1d209c5c5c62976c7e2d32ffd8fa2fa39bd99f696b75bc0c45d6fd262fe6bf,2863e807b975c169a13b39732bca7a4431ecb382c8d21053768be7e3f66c4a1c
25,48125,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,0.5110983064486756,0.4145125251671924,True,0,0,0,0,0,0.19994901953560476,0.6336073750862852,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,55e388fd139eda94c2278b00d406dca015f1bdb6a99d46816163df8328709145,37dfea9a50359f8e2fd9bfd289b05ab4688cc40271bb7914706d17027f8fe5ad
25,48125,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,0.5110983064486756,0.4145125251671924,True,0,0,0,0,0,0.19994901953560476,0.5175274159992114,True,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,55e388fd139eda94c2278b00d406dca015f1bdb6a99d46816163df8328709145,37dfea9a50359f8e2fd9bfd289b05ab4688cc40271bb7914706d17027f8fe5ad
25,48125,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.31087036678352986,0.3647095316191848,True,0,0,0,0,0,0.21279309364256668,0.4973012920236215,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,29aa5356ef1ecebf48a163769c79e114a0d710567cd239d60567e961939cc1e2,eedc60c0b7309736a5b6682b587ae0fed489122175e9a8d856eea7fc4de42233
25,48125,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,3.752994808756079,2.606692482146868,True,0,0,0,0,0,0.2058258086165075,0.534165957942605,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,a8e5383422117d1fa978362ed7a04820fa836a726e1a5b5c3112411d92daa107,8af67e36ceaa28b474ddb51e25af3468a4582e3b0fbd8e9cb19f49faca0b6dbd
25,48125,dead_reckoning_scale_101,v24_nominal_model,False,True,False,0.88,7.229072321000906,7.306715900889208,True,0,5,6,6,0,0.2010390496287424,0.5308147079776973,False,False,43785dac6a27f1cd71311b77fdac71b04cddc56fe0834aee3ac42c1f055129ec,0acb7258f4bc0c733055c6290e24d04badd3c7001f3d1822cc8c9ee53f2b9c22,06ad82cbcc64961ca837795a7843b0a8300090a4c07d6ebfc26a1006fedb6f2a
26,48126,nominal,v24_nominal_model,True,True,True,1.0,0.8180167499099263,0.8283957400128149,True,0,0,0,0,0,0.2510865390399378,0.5025196250062436,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,36c1db3441c96c0109cb08313a28c7c55a506fce1476784a5698bc7fcdb6d0e2,e373e2d1892fba8bc85d061f804830b6fc35c01d29e0ef2c5f4a1311f07248b6
26,48126,nominal,v35_bias_gate_300,True,True,True,1.0,0.8180167499099263,0.8283957400128149,True,0,0,0,0,0,0.2510865390399378,0.5034884159686044,True,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,36c1db3441c96c0109cb08313a28c7c55a506fce1476784a5698bc7fcdb6d0e2,e373e2d1892fba8bc85d061f804830b6fc35c01d29e0ef2c5f4a1311f07248b6
26,48126,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,1.677129105195057,1.6631528915635518,True,0,0,0,0,0,0.37210427547983194,0.5090320419985801,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,602d580ce3eacb75e7e7d8d33496087f6da6b1ea39cd880abef7563db856b7dc,c18cf7a6f421910a6dcfb18bd6943b714a97c2d369e28027a980eeff9d18a883
26,48126,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.7617837142231985,0.7650165190895348,True,0,0,0,0,0,0.37195664287290126,1.0577129180310294,True,True,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,602d580ce3eacb75e7e7d8d33496087f6da6b1ea39cd880abef7563db856b7dc,3621985f00be2f29eeefa3c54336abc4d51f3e8c18039cb414f352c9b062f92a
26,48126,doppler_differential_bias_003,v24_nominal_model,True,True,True,1.0,2.37614399816725,2.3991153349413574,True,0,0,0,0,0,0.25469517963088,0.5100782079389319,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,7f70b745507f21835143dcfbc228c3dc367f80e95c82b78ab9f108824ce98168,388f3b4ca58e6fa5770665089ed2796fbe53c72d8062096689be0298bed72b7a
26,48126,doppler_differential_bias_003,v35_bias_gate_300,True,True,True,1.0,1.7084244181946024,1.7145575639198931,True,0,0,0,0,0,0.2634732232459985,1.0522606258746237,True,True,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,7f70b745507f21835143dcfbc228c3dc367f80e95c82b78ab9f108824ce98168,95098a048e23cd5a0eb21f8fcc3d1f13bf7e771d5eaaaa86e2473503af1e2890
26,48126,doppler_scale_102,v24_nominal_model,False,False,False,0.0,1.8764780801425678,1305.1075105538287,False,0,0,0,0,0,0.20105236587299546,0.525968375033699,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,6c2c267104524f1b4b44aa34e02951f1935ab541f35b97f0de587703a7b53910,4ae8dc2145cf1cdf8e4b2494603e6ba9b18f78bb602b9f2fe4e38700f883b839
26,48126,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,2.198416661204157,2.22901103955908,True,0,0,0,0,0,0.30002938318440103,0.5141788750188425,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,d7ccf982e02416f1fca80b5c3fba4d8f573cf4f0fb34183d74b882ebd54587c1,90d01daac7bbbb63e49062bb5c241d4c4e5d7078c3121a148663ba541b92113e
26,48126,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,2.198416661204157,2.22901103955908,True,0,0,0,0,0,0.30002938318440103,0.5115764170186594,True,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,d7ccf982e02416f1fca80b5c3fba4d8f573cf4f0fb34183d74b882ebd54587c1,90d01daac7bbbb63e49062bb5c241d4c4e5d7078c3121a148663ba541b92113e
26,48126,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.7773017018775615,0.7930946285058192,True,0,0,0,0,0,0.21417858285970073,0.46065987506881356,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,dd030aa1610be039711424eb1b1df6f522de3cc3c572170b86f74385efe8067d,59f643d79b03256c235b2ccfe3aa9bf5ede58df01594eabaac7a36c3cbf90606
26,48126,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,3.757804959544404,0.34770123560402016,True,0,0,0,0,0,0.3272865228516833,0.5153162500355393,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,ae8f5e8dad3d4df411f03aff45502b94b489c839e5e33a1130a1f0fcbbdf0d42,706a1a1a99b4c6a3be4ca1b14165060d9a5909634b1cd8af90d28474ce8cf44c
26,48126,dead_reckoning_scale_101,v24_nominal_model,True,True,True,1.0,3.319051463162194,3.3080196432364093,True,0,2,2,0,0,0.21632908082523705,0.526746833929792,False,False,966004dad229c4c8a6a58767d6e8476465e38bd5d4c363698890412d840026cb,d26f4e4e1d390b44eff050dd8b264d8812fc9710361aa11673d3ec96a947f953,f799efe0622eb42d1b0318a43460198b37d6d66c33516a17190f3cb7c36c6b06
27,48127,nominal,v24_nominal_model,True,True,True,1.0,0.46320781225251656,0.5891930065133189,True,0,0,0,0,0,0.27221419302746275,0.5584996249526739,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,8f165d8084c4c86590e5ad9b9d8e23e557c359f7695f2741551af968d3a7a919,3e618aa8e70dfe1f439cdf04431151c654352be02c0be1a76efd65d860d2662c
27,48127,nominal,v35_bias_gate_300,True,True,True,1.0,0.46320781225251656,0.5891930065133189,True,0,0,0,0,0,0.27221419302746275,0.5006495419656858,True,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,8f165d8084c4c86590e5ad9b9d8e23e557c359f7695f2741551af968d3a7a919,3e618aa8e70dfe1f439cdf04431151c654352be02c0be1a76efd65d860d2662c
27,48127,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,3.088915771349991,3.1882129033396938,True,0,0,0,0,0,0.27157402286516463,0.5896574170328677,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,ab91c05664d18608a96da2487ac61d9cb519ee0a3bde088c088f247bedb135b9,868bb2f64685b51dd449ce3ffd9f5fa35793ea93c2c75d7236ac0a4764ff4109
27,48127,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.48607594959472517,0.6086475180425,True,0,0,0,0,0,0.28738229436377044,1.0641862499760464,True,True,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,ab91c05664d18608a96da2487ac61d9cb519ee0a3bde088c088f247bedb135b9,6fb1e1923eb2e482f5f29e7c4c3c0df07d02d3272509adf6fdede702e4eb2a75
27,48127,doppler_differential_bias_003,v24_nominal_model,True,True,True,1.0,1.4149923587296436,1.5048493641096368,True,0,0,0,0,0,0.27244894391581154,0.7041244590654969,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,5db7f083b540e6f6a685b73ff336cdaabc5b569b097d90396b61853ffbf0c45b,042716257b58c167c386c10394acdea7b808c8139f6b33aa694318f2b6174719
27,48127,doppler_differential_bias_003,v35_bias_gate_300,True,True,True,1.0,0.46345925904995416,0.5918967909831604,True,0,0,0,0,0,0.28942308647211973,1.0660709589719772,True,True,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,5db7f083b540e6f6a685b73ff336cdaabc5b569b097d90396b61853ffbf0c45b,d8c70bf9fdcf5ef8bf2cc7635bb502e7319e140c2c9a67d9086bf8857dbd0461
27,48127,doppler_scale_102,v24_nominal_model,True,True,True,1.0,1.9775013709959564,1.8707200122414387,True,0,0,0,0,0,0.27590365670146544,0.6341715829912573,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,c7fd4346a78f22bbddb69618c1a6f2a15531875117d464e76666b651e03418d7,9ac353481aaa54d6ee14f16b3f21dd3924334ed6cfeec455d2f606a0a0349d2e
27,48127,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,1.9446375683988566,2.0529718990396795,True,0,0,0,0,0,0.2700843508277775,0.5201026250142604,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,d844d7b471d14b52a3640b1b8fdb1f36f412d84df6ef3db2c0f21c876ef4dd0a,4d1e6c2dd39917c367f4a0c58462629fc16250b4492a847b6990fa7773f0cabd
27,48127,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,1.9446375683988566,2.0529718990396795,True,0,0,0,0,0,0.2700843508277775,0.5677663329988718,True,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,d844d7b471d14b52a3640b1b8fdb1f36f412d84df6ef3db2c0f21c876ef4dd0a,4d1e6c2dd39917c367f4a0c58462629fc16250b4492a847b6990fa7773f0cabd
27,48127,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.5211147130648387,0.6298276316875514,True,0,0,0,0,0,0.2745595441356771,0.4750484579708427,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,1a80a12d8522f069cbaaf3774e9ea4a9f41222dd77326551c787f566bce493c1,020ba3bad88478b101a1f6533ceda6dc05e05a26f91a2a1bc14298339644e7c6
27,48127,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,2.887752065428728,1.2709652823042188,True,0,0,0,0,0,0.27289185578092795,0.5148503750097007,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,802b27d7cbb635762c7e0193dadac94083c8e88c33b70d6f57f9e8bf16fa803e,9a8736395199bf9b9ca360325cc3ec4cf9173f014c918224e1bacb275c584841
27,48127,dead_reckoning_scale_101,v24_nominal_model,True,True,True,1.0,6.47497518653878,6.557525994248428,True,0,0,0,0,0,0.22499370706641827,0.5014257499715313,False,False,125b8ad4c1119759172334f978fa6f5db86f975bac5dfe42cd1055450b900f9f,6fbb7e31925f8d5af90ee8c19686c40ce764802fa78b8e396294b264636e01a0,a4c5cf1f1b5e1572d5897809c393bff34c449063671bfc68c00aa2f42c0db7fd
28,48128,nominal,v24_nominal_model,True,True,True,1.0,0.5609712913152495,0.6106030082419319,True,0,0,0,0,0,0.21012379481633187,0.52518916700501,False,False,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,566b5cd713dc23115631cbdb26b3a183e1bd3e181059fc177e90eea456864eaf,7fa38c65a26e9cf8e75efb6625f762682f7a145591a6650a9294d57b3954cb2c
28,48128,nominal,v35_bias_gate_300,True,True,True,1.0,0.5609712913152495,0.6106030082419319,True,0,0,0,0,0,0.21012379481633187,0.5258667909074575,True,False,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,566b5cd713dc23115631cbdb26b3a183e1bd3e181059fc177e90eea456864eaf,7fa38c65a26e9cf8e75efb6625f762682f7a145591a6650a9294d57b3954cb2c
28,48128,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,3.7375143648906675,3.46019266473205,True,0,0,0,0,0,0.23202262229109907,0.524470666074194,False,False,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,f33a40ce0830194149338f801c830f4a2eaaf98780ac3ce67ae8e06d7c784f3a,91bb647d9277caeef092d43c6ffa6c0f09569da22780f848749a01b1264d01d0
28,48128,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.29426507041754196,0.29108306925640903,True,0,0,0,0,0,0.23300061694873264,1.0662952919956297,True,True,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,f33a40ce0830194149338f801c830f4a2eaaf98780ac3ce67ae8e06d7c784f3a,834aefd860b23a86ea375a2e4a0adfb744232c436389fd736e5e1aa75a5e467f
28,48128,doppler_differential_bias_003,v24_nominal_model,True,True,True,1.0,1.588681850056324,1.7740677827729627,True,0,0,0,0,0,0.24065200267946654,0.5188819160684943,False,False,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,d5fd280c32f2540f188e844707f24ea1ca50626099da0244b1f9b0657bae19b1,ec3b92ed2869adcd4c69845d02e96e01b94c44a856a4a09848935d9943baa98e
28,48128,doppler_differential_bias_003,v35_bias_gate_300,True,True,True,1.0,0.7943537630350854,0.911466354423376,True,0,0,0,0,0,0.25465029172106,1.0318985428893939,True,True,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,d5fd280c32f2540f188e844707f24ea1ca50626099da0244b1f9b0657bae19b1,91443cc70d25324cf7a05bd19cfe1aa998bb66c135cc76ac0858679f5ac561da
28,48128,doppler_scale_102,v24_nominal_model,False,False,False,0.0,3.8150172603470875,2139.25016420187,False,0,0,0,0,0,0.19718692368829555,0.5286049999995157,False,False,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,39a9ea78e7a450634791444cf4d223768b68c23b290d57116b4fa68c37898569,2b268cc547ed5060bbab0aa14c24a14b7270cb8bf305395b395c2b581a4b1547
28,48128,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,0.8363288122914286,1.032818557600563,True,0,0,0,0,0,0.23330605091243958,0.5026180839631706,False,False,db1aa051794c16470b5c71ca98c5a7f5f02bf2bee7d2b7e2d482597ebd70253f,6fc3d7dce076f447b5221aaf0be086e18ae0b0dc0e76de7f130943b34a79791e,8b2ba5184b33f4cd12d4105d10700486a026edcb1bd2765d95e76b28cc83586a
